time,temperature
2023-02-14 22:50:24,27.0
2023-02-14 23:07:18,26.1
2023-02-14 23:10:21,26.9
2023-02-14 23:30:22,26.9
2023-02-14 23:31:38,26.1
2023-02-14 23:50:34,26.8
2023-02-14 23:55:59,26.1
2023-02-15 00:10:33,26.8
2023-02-15 00:20:17,26.0
2023-02-15 00:30:37,26.7
2023-02-15 00:44:38,26.0
2023-02-15 00:50:43,26.6
2023-02-15 01:08:56,26.0
2023-02-15 01:10:40,26.5
2023-02-15 01:30:44,26.5
2023-02-15 01:33:15,25.9
2023-02-15 01:50:42,26.4
2023-02-15 01:57:34,25.8
2023-02-15 02:10:51,26.3
2023-02-15 02:21:54,25.7
2023-02-15 02:30:52,26.2
2023-02-15 02:46:14,25.7
2023-02-15 02:50:52,26.2
2023-02-15 03:10:33,25.7
2023-02-15 03:10:54,26.1
2023-02-15 03:31:04,26.1
2023-02-15 03:34:55,25.7
2023-02-15 03:51:05,26.0
2023-02-15 03:59:15,25.7
2023-02-15 04:11:06,26.0
2023-02-15 04:23:35,25.7
2023-02-15 04:31:11,25.9
2023-02-15 04:47:53,25.7
2023-02-15 04:51:09,25.9
2023-02-15 05:11:21,25.7
2023-02-15 05:12:13,25.5
2023-02-15 05:31:18,25.8
2023-02-15 05:36:33,25.6
2023-02-15 05:51:19,25.8
2023-02-15 06:00:56,25.6
2023-02-15 06:11:20,25.8
2023-02-15 06:25:15,25.6
2023-02-15 06:31:24,25.7
2023-02-15 06:49:34,25.7
2023-02-15 06:51:33,25.7
2023-02-15 07:11:37,25.8
2023-02-15 07:13:51,26.0
2023-02-15 07:31:38,26.0
2023-02-15 07:38:11,26.2
2023-02-15 07:51:38,26.2
2023-02-15 08:02:30,26.4
2023-02-15 08:11:47,26.3
2023-02-15 08:26:50,26.6
2023-02-15 08:31:44,26.6
2023-02-15 08:51:13,26.7
2023-02-15 08:51:45,26.8
2023-02-15 09:11:50,27.0
2023-02-15 09:15:29,26.7
2023-02-15 09:31:47,27.1
2023-02-15 09:39:52,26.8
2023-02-15 09:51:51,27.2
2023-02-15 10:04:10,26.9
2023-02-15 10:12:00,27.4
2023-02-15 10:28:33,26.7
2023-02-15 10:32:01,27.3
2023-02-15 10:52:04,27.1
2023-02-15 10:52:47,26.3
2023-02-15 11:12:19,27.1
2023-02-15 11:12:19,27.1
2023-02-15 11:17:06,26.4
2023-02-15 11:32:14,27.1
2023-02-15 11:41:26,26.7
2023-02-15 11:52:17,27.2
2023-02-15 12:05:44,26.6
2023-02-15 12:18:34,27.2
2023-02-15 12:30:06,26.7
2023-02-15 12:38:31,27.3
2023-02-15 12:54:28,26.7
2023-02-15 12:58:36,27.4
2023-02-15 13:18:41,27.4
2023-02-15 13:18:43,26.7
2023-02-15 13:38:54,27.4
2023-02-15 13:43:03,26.7
2023-02-15 13:58:50,27.4
2023-02-15 14:07:25,26.7
2023-02-15 14:18:47,27.4
2023-02-15 14:31:43,26.7
2023-02-15 14:38:53,27.5
2023-02-15 14:56:03,26.5
2023-02-15 14:58:50,27.4
2023-02-15 15:18:56,27.3
2023-02-15 15:20:21,26.3
2023-02-15 15:39:06,27.2
2023-02-15 15:44:40,26.0
2023-02-15 15:59:03,27.1
2023-02-15 16:09:00,26.2
2023-02-15 16:19:04,27.1
2023-02-15 16:33:23,26.1
2023-02-15 16:39:05,27.1
2023-02-15 16:57:43,26.0
2023-02-15 16:59:05,27.0
2023-02-15 17:19:10,26.9
2023-02-15 17:21:57,25.8
2023-02-15 17:39:15,26.7
2023-02-15 17:46:16,25.6
2023-02-15 17:59:21,26.6
2023-02-15 18:10:34,25.5
2023-02-15 18:19:21,26.5
2023-02-15 18:34:53,25.4
2023-02-15 18:39:23,26.4
2023-02-15 18:59:18,25.3
2023-02-15 18:59:23,26.3
2023-02-15 19:19:24,26.3
2023-02-15 19:23:34,25.3
2023-02-15 19:39:32,26.2
2023-02-15 19:47:54,25.2
2023-02-15 19:59:33,26.1
2023-02-15 20:12:14,25.1
2023-02-15 20:19:34,26.1
2023-02-15 20:36:38,25.1
2023-02-15 20:39:35,26.0
2023-02-15 20:59:38,25.9
2023-02-15 21:00:56,25.0
2023-02-15 21:19:43,25.9
2023-02-15 21:25:17,24.9
2023-02-15 21:39:51,25.8
2023-02-15 21:49:37,24.9
2023-02-15 21:59:54,25.8
2023-02-15 22:13:57,24.8
2023-02-15 22:19:55,25.7
2023-02-15 22:38:17,24.6
2023-02-15 22:39:52,25.7
2023-02-15 22:59:56,25.7
2023-02-15 23:02:32,24.6
2023-02-15 23:19:57,25.6
2023-02-15 23:26:55,24.5
2023-02-15 23:39:57,25.5
2023-02-15 23:51:19,24.4
2023-02-15 23:59:57,25.5
2023-02-16 00:15:38,24.4
2023-02-16 00:20:06,25.5
2023-02-16 00:39:59,24.3
2023-02-16 00:40:07,25.4
2023-02-16 01:00:13,25.4
2023-02-16 01:04:13,24.2
2023-02-16 01:20:09,25.3
2023-02-16 01:28:32,24.1
2023-02-16 01:40:13,25.3
2023-02-16 01:52:51,24.0
2023-02-16 02:00:14,25.2
2023-02-16 02:17:14,23.8
2023-02-16 02:20:19,25.0
2023-02-16 02:40:23,25.0
2023-02-16 02:41:30,23.8
2023-02-16 03:00:21,25.0
2023-02-16 03:05:49,23.8
2023-02-16 03:20:21,24.9
2023-02-16 03:30:11,23.7
2023-02-16 03:40:28,24.8
2023-02-16 03:54:32,23.6
2023-02-16 04:00:39,24.7
2023-02-16 04:18:50,23.6
2023-02-16 04:20:37,24.7
2023-02-16 04:40:37,24.7
2023-02-16 04:43:06,23.7
2023-02-16 05:00:40,24.5
2023-02-16 05:07:27,23.7
2023-02-16 05:20:43,24.6
2023-02-16 05:31:50,23.7
2023-02-16 05:40:52,24.5
2023-02-16 05:56:06,23.8
2023-02-16 06:00:58,24.5
2023-02-16 06:20:26,23.8
2023-02-16 06:20:59,24.6
2023-02-16 06:40:59,24.6
2023-02-16 06:44:44,23.9
2023-02-16 07:01:00,24.5
2023-02-16 07:09:05,24.0
2023-02-16 07:21:03,24.6
2023-02-16 07:33:26,24.1
2023-02-16 07:41:11,24.7
2023-02-16 07:57:47,24.4
2023-02-16 08:01:08,24.9
2023-02-16 08:21:10,25.0
2023-02-16 08:22:07,24.5
2023-02-16 08:41:14,25.1
2023-02-16 08:46:26,24.7
2023-02-16 09:01:14,25.3
2023-02-16 09:10:51,24.9
2023-02-16 09:21:22,25.5
2023-02-16 09:35:08,25.1
2023-02-16 09:41:23,25.6
2023-02-16 09:59:29,25.2
2023-02-16 10:01:26,25.8
2023-02-16 10:21:27,25.9
2023-02-16 10:23:44,25.1
2023-02-16 10:41:30,26.1
2023-02-16 10:48:05,25.1
2023-02-16 11:01:27,26.3
2023-02-16 11:12:24,25.0
2023-02-16 11:28:34,26.4
2023-02-16 11:36:47,25.0
2023-02-16 11:48:31,26.4
2023-02-16 12:01:04,24.8
2023-02-16 12:08:36,26.5
2023-02-16 12:25:23,24.8
2023-02-16 12:28:33,26.5
2023-02-16 12:48:37,26.5
2023-02-16 12:49:40,24.9
2023-02-16 13:08:40,26.6
2023-02-16 13:14:01,24.8
2023-02-16 13:28:35,26.6
2023-02-16 13:38:25,24.8
2023-02-16 13:48:46,26.7
2023-02-16 14:02:39,24.6
2023-02-16 14:08:47,26.7
2023-02-16 14:21:58,24.6
2023-02-16 14:28:48,26.7
2023-02-16 14:46:16,24.5
2023-02-16 14:48:47,26.8
2023-02-16 15:08:48,26.8
2023-02-16 15:10:32,24.5
2023-02-16 15:28:48,26.8
2023-02-16 15:34:49,24.5
2023-02-16 15:48:51,26.8
2023-02-16 15:59:04,24.4
2023-02-16 16:09:01,26.7
2023-02-16 16:23:21,24.4
2023-02-16 16:29:11,26.7
2023-02-16 16:47:40,24.4
2023-02-16 16:49:07,26.5
2023-02-16 17:09:09,26.5
2023-02-16 17:11:52,24.3
2023-02-16 17:29:14,26.3
2023-02-16 17:36:09,24.2
2023-02-16 17:49:13,26.2
2023-02-16 18:00:26,24.0
2023-02-16 18:09:14,26.1
2023-02-16 18:24:43,23.9
2023-02-16 18:29:20,26.0
2023-02-16 18:49:03,23.8
2023-02-16 18:49:21,25.9
2023-02-16 19:09:24,25.8
2023-02-16 19:13:18,23.8
2023-02-16 19:29:23,25.7
2023-02-16 19:37:37,23.8
2023-02-16 19:49:24,25.6
2023-02-16 20:01:55,23.7
2023-02-16 20:09:24,25.4
2023-02-16 20:26:12,23.6
2023-02-16 20:29:28,25.3
2023-02-16 20:49:42,25.1
2023-02-16 20:50:26,23.5
2023-02-16 21:09:42,25.0
2023-02-16 21:14:44,23.4
2023-02-16 21:29:43,25.0
2023-02-16 21:39:05,23.4
2023-02-16 21:49:40,24.9
2023-02-16 22:03:22,23.3
2023-02-16 22:09:44,24.8
2023-02-16 22:27:38,23.3
2023-02-16 22:29:42,24.7
2023-02-16 22:49:43,24.6
2023-02-16 22:51:53,23.3
2023-02-16 23:09:46,24.6
2023-02-16 23:16:14,23.3
2023-02-16 23:29:45,24.5
2023-02-16 23:40:32,23.3
2023-02-16 23:49:50,24.5
2023-02-17 00:04:49,23.3
2023-02-17 00:09:50,24.5
2023-02-17 00:29:07,23.3
2023-02-17 00:29:58,24.4
2023-02-17 00:49:59,24.3
2023-02-17 00:53:25,23.2
2023-02-17 01:10:00,24.2
2023-02-17 01:17:49,23.0
2023-02-17 01:30:09,24.1
2023-02-17 01:42:03,23.0
2023-02-17 01:50:12,24.1
2023-02-17 02:06:22,23.0
2023-02-17 02:10:10,24.0
2023-02-17 02:30:14,24.0
2023-02-17 02:30:37,23.0
2023-02-17 02:50:14,24.0
2023-02-17 02:54:55,23.0
2023-02-17 03:10:12,24.0
2023-02-17 03:19:15,23.0
2023-02-17 03:30:24,24.0
2023-02-17 03:43:34,23.0
2023-02-17 03:50:25,23.9
2023-02-17 04:07:55,23.0
2023-02-17 04:10:22,23.9
2023-02-17 04:30:26,23.9
2023-02-17 04:32:11,23.0
2023-02-17 04:50:24,23.9
2023-02-17 04:56:32,23.1
2023-02-17 05:10:25,23.9
2023-02-17 05:20:50,23.1
2023-02-17 05:30:33,23.9
2023-02-17 05:45:09,23.1
2023-02-17 05:50:33,23.8
2023-02-17 06:09:28,23.1
2023-02-17 06:10:35,23.8
2023-02-17 06:30:35,23.9
2023-02-17 06:33:43,23.2
2023-02-17 06:50:39,23.9
2023-02-17 06:58:01,23.2
2023-02-17 07:10:52,23.9
2023-02-17 07:22:18,23.3
2023-02-17 07:30:49,23.9
2023-02-17 07:46:36,23.3
2023-02-17 07:50:47,24.0
2023-02-17 08:10:48,24.1
2023-02-17 08:10:54,23.5
2023-02-17 08:30:56,24.2
2023-02-17 08:35:13,23.6
2023-02-17 08:50:59,24.3
2023-02-17 08:59:32,23.7
2023-02-17 09:11:08,24.5
2023-02-17 09:23:52,23.8
2023-02-17 09:31:05,24.6
2023-02-17 09:48:08,23.7
2023-02-17 09:51:06,24.7
2023-02-17 10:11:06,24.7
2023-02-17 10:12:27,23.6
2023-02-17 10:36:45,23.5
2023-02-17 10:38:14,24.6
2023-02-17 10:58:19,24.5
2023-02-17 11:01:01,23.4
2023-02-17 11:18:19,24.4
2023-02-17 11:25:21,23.4
2023-02-17 11:38:20,24.5
2023-02-17 11:49:37,23.6
2023-02-17 11:58:28,24.5
2023-02-17 12:13:54,23.7
2023-02-17 12:18:29,24.5
2023-02-17 12:38:10,23.8
2023-02-17 12:38:32,24.6
2023-02-17 12:58:33,24.8
2023-02-17 13:02:23,23.8
2023-02-17 13:18:34,24.8
2023-02-17 13:26:39,23.7
2023-02-17 13:38:42,25.0
2023-02-17 13:50:57,23.7
2023-02-17 13:58:39,25.0
2023-02-17 14:15:17,23.6
2023-02-17 14:18:40,25.0
2023-02-17 14:38:44,25.1
2023-02-17 14:39:33,23.6
2023-02-17 14:58:47,25.2
2023-02-17 15:03:52,23.7
2023-02-17 15:18:56,25.2
2023-02-17 15:28:13,23.6
2023-02-17 15:38:53,25.1
2023-02-17 15:52:30,23.6
2023-02-17 15:58:56,25.1
2023-02-17 16:16:46,23.5
2023-02-17 16:18:54,25.0
2023-02-17 16:38:59,24.9
2023-02-17 16:41:00,23.4
2023-02-17 16:58:59,24.9
2023-02-17 17:05:22,23.5
2023-02-17 17:18:57,24.9
2023-02-17 17:29:36,23.4
2023-02-17 17:39:09,24.8
2023-02-17 17:53:53,23.3
2023-02-17 17:59:07,24.7
2023-02-17 18:18:11,23.3
2023-02-17 18:19:07,24.7
2023-02-17 18:39:07,24.6
2023-02-17 18:42:28,23.3
2023-02-17 18:59:10,24.5
2023-02-17 19:06:48,23.3
2023-02-17 19:19:13,24.5
2023-02-17 19:31:04,23.2
2023-02-17 19:39:22,24.4
2023-02-17 19:55:21,23.2
2023-02-17 19:59:23,24.3
2023-02-17 20:19:26,24.3
2023-02-17 20:19:34,23.2
2023-02-17 20:39:24,24.2
2023-02-17 20:43:54,23.2
2023-02-17 20:59:28,24.1
2023-02-17 21:08:08,23.0
2023-02-17 21:19:29,24.1
2023-02-17 21:32:25,23.0
2023-02-17 21:39:37,24.0
2023-02-17 21:56:42,23.1
2023-02-17 21:59:36,24.0
2023-02-17 22:19:35,23.9
2023-02-17 22:20:58,23.0
2023-02-17 22:39:37,23.9
2023-02-17 22:45:19,23.0
2023-02-17 22:59:38,23.9
2023-02-17 23:09:32,23.0
2023-02-17 23:19:42,23.8
2023-02-17 23:33:49,23.0
2023-02-17 23:39:51,23.8
2023-02-17 23:58:06,22.9
2023-02-17 23:59:55,23.7
2023-02-18 00:19:52,23.7
2023-02-18 00:22:23,23.0
2023-02-18 00:39:56,23.7
2023-02-18 00:46:39,23.0
2023-02-18 01:00:04,23.6
2023-02-18 01:10:56,23.0
2023-02-18 01:20:04,23.6
2023-02-18 01:35:13,22.9
2023-02-18 01:40:01,23.6
2023-02-18 01:59:30,22.9
2023-02-18 02:00:02,23.5
2023-02-18 02:20:05,23.5
2023-02-18 02:23:47,22.9
2023-02-18 02:40:07,23.5
2023-02-18 02:48:07,22.9
2023-02-18 03:00:15,23.5
2023-02-18 03:12:25,22.9
2023-02-18 03:20:16,23.4
2023-02-18 03:36:40,22.9
2023-02-18 03:40:13,23.4
2023-02-18 04:00:22,23.4
2023-02-18 04:00:56,22.8
2023-02-18 04:20:22,23.4
2023-02-18 04:25:13,22.9
2023-02-18 04:40:22,23.4
2023-02-18 04:49:37,22.9
2023-02-18 04:49:45,22.9
2023-02-18 05:00:26,23.3
2023-02-18 05:13:49,22.9
2023-02-18 05:20:23,23.3
2023-02-18 05:38:06,22.9
2023-02-18 05:40:32,23.3
2023-02-18 06:00:35,23.3
2023-02-18 06:02:20,22.9
2023-02-18 06:20:36,23.3
2023-02-18 06:26:41,23.0
2023-02-18 06:40:36,23.3
2023-02-18 06:50:55,23.0
2023-02-18 07:00:38,23.4
2023-02-18 07:15:11,23.3
2023-02-18 07:20:49,23.4
2023-02-18 07:39:31,23.3
2023-02-18 07:40:46,23.5
2023-02-18 08:00:47,23.6
2023-02-18 08:03:45,23.5
2023-02-18 08:20:47,23.7
2023-02-18 08:28:05,23.6
2023-02-18 08:40:55,23.8
2023-02-18 08:52:23,23.6
2023-02-18 09:00:57,23.9
2023-02-18 09:16:40,23.6
2023-02-18 09:20:56,24.0
2023-02-18 09:40:58,23.6
2023-02-18 09:48:07,24.1
2023-02-18 10:05:11,23.6
2023-02-18 10:08:08,24.3
2023-02-18 10:28:08,24.4
2023-02-18 10:29:27,23.7
2023-02-18 10:48:10,24.5
2023-02-18 10:53:44,23.6
2023-02-18 11:08:18,24.6
2023-02-18 11:18:05,23.6
2023-02-18 11:28:22,24.5
2023-02-18 11:42:20,23.6
2023-02-18 11:48:24,24.6
2023-02-18 12:06:38,23.7
2023-02-18 12:08:21,24.8
2023-02-18 12:28:21,25.1
2023-02-18 12:30:50,23.9
2023-02-18 12:48:29,25.2
2023-02-18 12:55:06,24.0
2023-02-18 13:08:34,25.3
2023-02-18 13:19:24,24.2
2023-02-18 13:28:33,25.7
2023-02-18 13:43:42,24.5
2023-02-18 13:48:31,26.0
2023-02-18 14:07:58,24.3
2023-02-18 14:08:32,26.0
2023-02-18 14:28:39,26.0
2023-02-18 14:32:31,24.1
2023-02-18 14:48:39,26.0
2023-02-18 14:56:47,24.1
2023-02-18 15:08:41,26.1
2023-02-18 15:21:04,24.0
2023-02-18 15:28:49,26.1
2023-02-18 15:45:22,24.1
2023-02-18 15:48:49,26.0
2023-02-18 16:08:49,25.9
2023-02-18 16:09:37,24.0
2023-02-18 16:28:53,25.9
2023-02-18 16:33:55,23.9
2023-02-18 16:48:53,25.8
2023-02-18 16:58:10,23.7
2023-02-18 17:08:54,25.8
2023-02-18 17:22:26,23.6
2023-02-18 17:28:54,25.7
2023-02-18 17:46:43,23.5
2023-02-18 17:48:51,25.6
2023-02-18 18:08:58,25.5
2023-02-18 18:11:01,23.4
2023-02-18 18:29:02,25.4
2023-02-18 18:35:18,23.3
2023-02-18 18:49:03,25.3
2023-02-18 18:59:37,23.4
2023-02-18 19:09:04,25.2
2023-02-18 19:23:52,23.3
2023-02-18 19:29:05,25.1
2023-02-18 19:48:08,23.4
2023-02-18 19:49:13,25.0
2023-02-18 20:09:16,25.0
2023-02-18 20:12:21,23.3
2023-02-18 20:29:17,24.9
2023-02-18 20:36:37,23.3
2023-02-18 20:49:17,24.8
2023-02-18 21:00:54,23.3
2023-02-18 21:09:22,24.7
2023-02-18 21:25:10,23.3
2023-02-18 21:29:29,24.7
2023-02-18 21:49:27,23.3
2023-02-18 21:49:29,24.6
2023-02-18 22:09:33,24.6
2023-02-18 22:13:39,23.3
2023-02-18 22:29:33,24.5
2023-02-18 22:37:57,23.3
2023-02-18 22:49:36,24.5
2023-02-18 23:02:14,23.3
2023-02-18 23:09:41,24.4
2023-02-18 23:26:29,23.3
2023-02-18 23:29:41,24.4
2023-02-18 23:49:50,24.4
2023-02-18 23:50:43,23.3
2023-02-19 00:09:55,24.3
2023-02-19 00:14:58,23.3
2023-02-19 00:29:54,24.3
2023-02-19 00:39:18,23.3
2023-02-19 00:49:51,24.3
2023-02-19 01:03:34,23.3
2023-02-19 01:09:56,24.2
2023-02-19 01:27:50,23.1
2023-02-19 01:30:01,24.1
2023-02-19 01:50:04,24.0
2023-02-19 01:52:03,23.0
2023-02-19 02:10:05,24.0
2023-02-19 02:16:22,23.0
2023-02-19 02:30:02,23.9
2023-02-19 02:40:38,22.9
2023-02-19 02:50:06,23.9
2023-02-19 03:04:51,22.9
2023-02-19 03:10:04,23.8
2023-02-19 03:29:08,22.8
2023-02-19 03:30:12,23.8
2023-02-19 03:50:12,23.7
2023-02-19 03:53:23,22.9
2023-02-19 04:10:13,23.7
2023-02-19 04:17:42,22.9
2023-02-19 04:30:14,23.6
2023-02-19 04:41:57,22.9
2023-02-19 04:50:17,23.6
2023-02-19 05:06:13,22.9
2023-02-19 05:10:15,23.6
2023-02-19 05:30:27,22.9
2023-02-19 05:30:27,23.6
2023-02-19 05:50:24,23.6
2023-02-19 05:54:43,22.9
2023-02-19 06:10:25,23.6
2023-02-19 06:18:59,23.0
2023-02-19 06:30:28,23.6
2023-02-19 06:43:13,23.0
2023-02-19 06:50:28,23.6
2023-02-19 07:07:32,23.0
2023-02-19 07:10:28,23.5
2023-02-19 07:30:31,23.5
2023-02-19 07:31:45,22.9
2023-02-19 07:50:29,23.5
2023-02-19 07:56:02,22.9
2023-02-19 08:10:38,23.5
2023-02-19 08:20:20,22.9
2023-02-19 08:30:39,23.5
2023-02-19 08:44:35,22.9
2023-02-19 08:58:03,23.5
2023-02-19 09:08:48,23.0
2023-02-19 09:18:07,23.5
2023-02-19 09:33:04,23.0
2023-02-19 09:38:13,23.5
2023-02-19 09:57:19,23.0
2023-02-19 09:58:14,23.5
2023-02-19 10:18:14,23.5
2023-02-19 10:22:01,22.7
2023-02-19 10:38:17,23.6
2023-02-19 10:46:09,23.0
2023-02-19 10:58:18,23.9
2023-02-19 11:10:16,23.3
2023-02-19 11:18:19,24.1
2023-02-19 11:34:23,23.6
2023-02-19 11:38:17,24.4
2023-02-19 11:58:20,24.6
2023-02-19 11:58:31,23.6
2023-02-19 12:18:22,24.8
2023-02-19 12:22:38,23.5
2023-02-19 12:38:28,24.9
2023-02-19 12:46:45,23.4
2023-02-19 12:58:32,25.0
2023-02-19 13:10:53,23.5
2023-02-19 13:18:32,25.2
2023-02-19 13:35:00,23.5
2023-02-19 13:38:32,25.3
2023-02-19 13:58:41,25.5
2023-02-19 13:59:07,23.3
2023-02-19 14:18:42,25.4
2023-02-19 14:23:15,23.0
2023-02-19 14:38:42,25.5
2023-02-19 14:47:25,22.9
2023-02-19 14:58:48,25.6
2023-02-19 15:11:32,22.9
2023-02-19 15:18:56,25.7
2023-02-19 15:35:39,22.7
2023-02-19 15:38:57,25.6
2023-02-19 15:59:09,25.7
2023-02-19 15:59:44,22.9
2023-02-19 16:19:09,25.7
2023-02-19 16:23:51,23.0
2023-02-19 16:39:09,25.7
2023-02-19 16:48:01,23.0
2023-02-19 16:59:17,25.7
2023-02-19 17:12:09,22.9
2023-02-19 17:19:18,25.6
2023-02-19 17:36:16,22.7
2023-02-19 17:39:19,25.5
2023-02-19 17:59:23,25.4
2023-02-19 18:00:20,22.6
2023-02-19 18:19:24,25.2
2023-02-19 18:24:28,22.5
2023-02-19 18:39:34,25.1
2023-02-19 18:48:35,22.5
2023-02-19 18:59:32,25.0
2023-02-19 19:12:42,22.6
2023-02-19 19:19:32,24.9
2023-02-19 19:36:54,22.5
2023-02-19 19:39:33,24.9
2023-02-19 19:59:43,24.8
2023-02-19 20:00:57,22.6
2023-02-19 20:19:45,24.8
2023-02-19 20:25:04,22.7
2023-02-19 20:39:51,24.7
2023-02-19 20:49:15,22.6
2023-02-19 20:59:54,24.6
2023-02-19 21:13:19,22.6
2023-02-19 21:19:52,24.5
2023-02-19 21:37:29,22.6
2023-02-19 21:40:01,24.4
2023-02-19 22:00:02,24.3
2023-02-19 22:01:34,22.8
2023-02-19 22:20:03,24.2
2023-02-19 22:25:42,22.7
2023-02-19 22:40:06,24.1
2023-02-19 22:49:51,22.7
2023-02-19 23:00:07,24.1
2023-02-19 23:13:58,22.6
2023-02-19 23:20:16,24.0
2023-02-19 23:38:06,22.7
2023-02-19 23:40:13,23.9
2023-02-20 00:00:14,23.9
2023-02-20 00:02:10,22.6
2023-02-20 00:20:21,23.9
2023-02-20 00:26:22,22.6
2023-02-20 00:40:38,23.8
2023-02-20 00:50:26,22.6
2023-02-20 01:00:30,23.8
2023-02-20 01:14:32,22.6
2023-02-20 01:20:31,23.8
2023-02-20 01:38:40,22.7
2023-02-20 01:40:36,23.7
2023-02-20 02:00:37,23.7
2023-02-20 02:02:47,22.7
2023-02-20 02:20:37,23.7
2023-02-20 02:26:54,22.7
2023-02-20 02:40:42,23.7
2023-02-20 02:51:03,22.7
2023-02-20 03:00:51,23.6
2023-02-20 03:15:09,22.7
2023-02-20 03:20:51,23.6
2023-02-20 03:39:19,22.7
2023-02-20 03:40:50,23.6
2023-02-20 04:00:58,23.5
2023-02-20 04:03:25,22.6
2023-02-20 04:21:07,23.5
2023-02-20 04:27:34,22.6
2023-02-20 04:41:07,23.5
2023-02-20 04:51:38,22.6
2023-02-20 05:01:16,23.5
2023-02-20 05:15:46,22.6
2023-02-20 05:21:13,23.5
2023-02-20 05:39:53,22.6
2023-02-20 05:41:14,23.4
2023-02-20 06:01:19,23.4
2023-02-20 06:04:01,22.6
2023-02-20 06:21:29,23.4
2023-02-20 06:28:11,22.6
2023-02-20 06:41:29,23.4
2023-02-20 06:52:19,22.7
2023-02-20 07:01:30,23.4
2023-02-20 07:16:25,22.8
2023-02-20 07:21:38,23.5
2023-02-20 07:40:30,23.3
2023-02-20 07:41:39,23.8
2023-02-20 08:04:43,23.6
2023-02-20 08:08:01,24.1
2023-02-20 08:28:00,24.4
2023-02-20 08:28:45,23.6
2023-02-20 08:48:04,24.5
2023-02-20 08:52:52,23.3
2023-02-20 09:08:03,24.4
2023-02-20 09:17:02,23.0
2023-02-20 09:28:06,24.4
2023-02-20 09:41:07,22.9
2023-02-20 09:48:11,24.4
2023-02-20 10:05:14,22.9
2023-02-20 10:08:18,24.3
2023-02-20 10:28:18,24.2
2023-02-20 10:29:21,22.8
2023-02-20 10:48:25,24.3
2023-02-20 10:53:29,23.0
2023-02-20 11:08:44,24.5
2023-02-20 11:08:45,24.5
2023-02-20 11:17:36,23.1
2023-02-20 11:28:33,24.5
2023-02-20 11:41:44,22.9
2023-02-20 11:48:31,24.3
2023-02-20 12:05:51,22.7
2023-02-20 12:08:40,24.3
2023-02-20 12:28:40,24.3
2023-02-20 12:29:58,22.8
2023-02-20 12:48:41,24.2
2023-02-20 12:54:08,22.7
2023-02-20 13:08:46,24.2
2023-02-20 13:18:16,22.8
2023-02-20 13:28:55,24.3
2023-02-20 13:42:23,23.2
2023-02-20 13:48:53,24.5
2023-02-20 14:06:30,23.4
2023-02-20 14:08:54,24.7
2023-02-20 14:28:59,24.9
2023-02-20 14:42:24,23.4
2023-02-20 14:48:59,25.1
2023-02-20 15:06:31,23.3
2023-02-20 15:09:04,25.1
2023-02-20 15:29:05,25.1
2023-02-20 15:30:36,23.3
2023-02-20 15:49:10,25.2
2023-02-20 15:54:46,23.2
2023-02-20 16:09:21,25.3
2023-02-20 16:18:53,23.2
2023-02-20 16:29:19,25.4
2023-02-20 16:42:58,23.2
2023-02-20 16:49:22,25.4
2023-02-20 17:07:05,23.2
2023-02-20 17:09:30,25.4
2023-02-20 17:29:30,25.3
2023-02-20 17:31:12,23.0
2023-02-20 17:49:36,25.2
2023-02-20 17:55:19,22.8
2023-02-20 18:09:40,25.1
2023-02-20 18:19:27,22.8
2023-02-20 18:29:49,25.0
2023-02-20 18:43:34,22.8
2023-02-20 18:49:53,24.9
2023-02-20 19:07:41,22.8
2023-02-20 19:09:50,24.8
2023-02-20 19:30:03,24.8
2023-02-20 19:31:50,22.8
2023-02-20 19:50:03,24.6
2023-02-20 19:55:56,22.8
2023-02-20 20:10:04,24.6
2023-02-20 20:20:06,22.8
2023-02-20 20:30:08,24.6
2023-02-20 20:44:13,22.8
2023-02-20 20:50:14,24.5
2023-02-20 21:08:18,22.8
2023-02-20 21:10:14,24.4
2023-02-20 21:30:15,24.4
2023-02-20 21:32:25,22.8
2023-02-20 21:50:27,24.3
2023-02-20 21:56:32,22.8
2023-02-20 22:10:24,24.2
2023-02-20 22:20:40,22.9
2023-02-20 22:30:25,24.2
2023-02-20 22:44:50,22.8
2023-02-20 22:50:25,24.1
2023-02-20 23:08:59,22.8
2023-02-20 23:10:34,24.1
2023-02-20 23:30:38,24.0
2023-02-20 23:33:02,22.7
2023-02-20 23:50:49,23.9
2023-02-20 23:57:12,22.7
2023-02-21 00:10:47,23.9
2023-02-21 00:21:19,22.6
2023-02-21 00:30:46,23.9
2023-02-21 00:45:24,22.6
2023-02-21 00:50:59,23.8
2023-02-21 01:09:31,22.6
2023-02-21 01:10:57,23.8
2023-02-21 01:30:57,23.7
2023-02-21 01:33:39,22.6
2023-02-21 01:51:00,23.7
2023-02-21 01:57:50,22.6
2023-02-21 02:11:10,23.7
2023-02-21 02:21:57,22.6
2023-02-21 02:31:14,23.6
2023-02-21 02:46:03,22.6
2023-02-21 02:51:12,23.6
2023-02-21 03:10:11,22.6
2023-02-21 03:11:21,23.6
2023-02-21 03:31:25,23.5
2023-02-21 03:34:15,22.5
2023-02-21 03:51:26,23.5
2023-02-21 03:58:25,22.5
2023-02-21 04:11:42,23.4
2023-02-21 04:22:29,22.5
2023-02-21 04:31:38,23.4
2023-02-21 04:46:37,22.4
2023-02-21 04:51:43,23.3
2023-02-21 05:10:44,22.4
